,0,1,2
24,"{'id': '8b0sXb070HluADjrh4P1CQ', 'url': 'https://www.yelp.com/biz/turmeric-indian-bistro-ridgewood?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=8b0sXb070HluADjrh4P1CQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I ate here today at the Food Court at South Shore Plaza.\nThe food was AMAZING!!! I got the samosa chaat and the spinach and cheese naan. OMG unbelievable!!...', 'rating': 5, 'time_created': '2024-09-12 16:31:09', 'user': {'id': 'x5pj5Qj2dJJMVksSbP4bXg', 'profile_url': 'https://www.yelp.com/user_details?userid=x5pj5Qj2dJJMVksSbP4bXg', 'image_url': None, 'name': 'Samantha P.'}}","{'id': 'pd8ID2qA4g2BsymfC4u8SQ', 'url': 'https://www.yelp.com/biz/turmeric-indian-bistro-ridgewood?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=pd8ID2qA4g2BsymfC4u8SQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'We waited over 2 hours for our food while listening to extremely LOUD and not vey good live music. \nWe know this restaurant to have good food as we have...', 'rating': 2, 'time_created': '2024-11-01 18:12:18', 'user': {'id': 'qekTLY5gEnCtlwqL29B6Hw', 'profile_url': 'https://www.yelp.com/user_details?userid=qekTLY5gEnCtlwqL29B6Hw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/MhjAQcLFId2tsQsng9zgCA/o.jpg', 'name': 'Seema B.'}}","{'id': 'Ko6aBE3-QqSgktzggaFNmQ', 'url': 'https://www.yelp.com/biz/turmeric-indian-bistro-ridgewood?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=Ko6aBE3-QqSgktzggaFNmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I ordered here for delivery. I ordered the chicken Korma and it came with basmati rice and I also ordered garlic naan. This food was sooooo good! The...', 'rating': 5, 'time_created': '2024-01-01 12:16:25', 'user': {'id': 'ACdWcXPFEJkb8pfPdQtMHA', 'profile_url': 'https://www.yelp.com/user_details?userid=ACdWcXPFEJkb8pfPdQtMHA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/seScom4iOA1Q5wP8JsNSNA/o.jpg', 'name': 'Ivette V.'}}"
25,"{'id': 'UOVFC_M6LgG0Ukcc1A4Lfw', 'url': 'https://www.yelp.com/biz/subzi-bazaar-rochelle-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=UOVFC_M6LgG0Ukcc1A4Lfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Our basic grocery needs are met. Lots of food of our choice are available. Convenient location for me.', 'rating': 4, 'time_created': '2024-07-27 17:53:31', 'user': {'id': 'dMCsD61WNmPdbwnGcpDZqA', 'profile_url': 'https://www.yelp.com/user_details?userid=dMCsD61WNmPdbwnGcpDZqA', 'image_url': None, 'name': 'Mayuri B.'}}","{'id': '2fAVmq1Wv4HzLXINn_sSrA', 'url': 'https://www.yelp.com/biz/subzi-bazaar-rochelle-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=2fAVmq1Wv4HzLXINn_sSrA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I like Subzi Bazaar this is a small Indian grocery store that has hard to find plant based cooking items that are very inexpensive. These same items can be...', 'rating': 4, 'time_created': '2019-09-30 18:01:07', 'user': {'id': 'VDZ51Sr0vHsIUwfZ6d8vmQ', 'profile_url': 'https://www.yelp.com/user_details?userid=VDZ51Sr0vHsIUwfZ6d8vmQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/a-2t3o8Ih4EneOqq8aPHVA/o.jpg', 'name': 'Ebony M.'}}","{'id': '10gkiZp9OmFwiHWDl1WFFg', 'url': 'https://www.yelp.com/biz/subzi-bazaar-rochelle-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=10gkiZp9OmFwiHWDl1WFFg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Remarkably one of the good things that came out of this social distance was my return back to cooking. Yesterday my partner Ralph and I waited almost 1 1/2...', 'rating': 5, 'time_created': '2020-04-19 11:55:42', 'user': {'id': 'd4-BWN2gPltJYqD92nMUnA', 'profile_url': 'https://www.yelp.com/user_details?userid=d4-BWN2gPltJYqD92nMUnA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/SU2HNKTcOsJKuqosYHiWMg/o.jpg', 'name': 'Eloy Y.'}}"
26,"{'id': 'DQzYFb3z6aIFY2wwj3IQAQ', 'url': 'https://www.yelp.com/biz/rudra-indian-bistro-teaneck?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=DQzYFb3z6aIFY2wwj3IQAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'First time placed a delivery order here! Wowwww   amazing food!!!\n\n- Yesterday afternoon I did Chicken curry and Mango-coconut rice and both were amazingly...', 'rating': 5, 'time_created': '2024-08-05 09:43:28', 'user': {'id': 'uMYKqJ1IermWnTr3sA8CvQ', 'profile_url': 'https://www.yelp.com/user_details?userid=uMYKqJ1IermWnTr3sA8CvQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/MGJVLDsA_fzQAW52WcgTsg/o.jpg', 'name': 'Diana A.'}}","{'id': 'KLlq4wVeFKX6JJ1Znf_K5w', 'url': 'https://www.yelp.com/biz/rudra-indian-bistro-teaneck?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=KLlq4wVeFKX6JJ1Znf_K5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'This restaurant is authentic as it gets. We have been here so many times and will always keep coming back because the food is high quality, healthy, and...', 'rating': 5, 'time_created': '2024-11-23 16:48:45', 'user': {'id': '2GmOM3L0wsXcn4Y6NdrXhw', 'profile_url': 'https://www.yelp.com/user_details?userid=2GmOM3L0wsXcn4Y6NdrXhw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/Mq_CLigq4_2O1pNW3IsCfQ/o.jpg', 'name': 'Kim H.'}}","{'id': 'vL2NySKAWR4rSuF2lKKg4Q', 'url': 'https://www.yelp.com/biz/rudra-indian-bistro-teaneck?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=vL2NySKAWR4rSuF2lKKg4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Finally... We found the best Indian cuisine in NJ!\n\nHaving read several positive reviews for Rudra we decided to check them out and good news, they are...', 'rating': 5, 'time_created': '2024-03-30 18:59:55', 'user': {'id': 'YF6Pokgm46kCw6s2qD5Iqw', 'profile_url': 'https://www.yelp.com/user_details?userid=YF6Pokgm46kCw6s2qD5Iqw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/UowZFmVmyp0ikSJTxqCxcw/o.jpg', 'name': 'David B.'}}"
27,"{'id': 'nWXHISrDchWXRBVoUJN9Hw', 'url': 'https://www.yelp.com/biz/delhi-accent-innovative-indian-dining-ridgewood-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=nWXHISrDchWXRBVoUJN9Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""I had the pleasure of dining at Delhi Accent with my family last night and it was truly a remarkable experience. While we've ordered takeout from here many..."", 'rating': 5, 'time_created': '2023-04-09 02:53:27', 'user': {'id': 'ep9gLif1DnWtWnDEKLz-UQ', 'profile_url': 'https://www.yelp.com/user_details?userid=ep9gLif1DnWtWnDEKLz-UQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/TA185VQBQJ8ODgxvHpVfVA/o.jpg', 'name': 'Jonathan D.'}}","{'id': 'SR7njrPbvH2ELa6GkcDgUQ', 'url': 'https://www.yelp.com/biz/delhi-accent-innovative-indian-dining-ridgewood-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=SR7njrPbvH2ELa6GkcDgUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Why is this place have 4+ Rating?? Or did I just order on an off day?? Samosas were decent. Butter Garlic Crab tasted good but where is the Crab? It was...', 'rating': 2, 'time_created': '2023-06-19 15:49:33', 'user': {'id': 'IxgH4UgNRiEEGpkAI1hW3A', 'profile_url': 'https://www.yelp.com/user_details?userid=IxgH4UgNRiEEGpkAI1hW3A', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/HJ6PjEagnsZraZrPLf2lOg/o.jpg', 'name': 'Hemalatha K.'}}","{'id': 'oVlDDiM3PL73ri3sFTSNBw', 'url': 'https://www.yelp.com/biz/delhi-accent-innovative-indian-dining-ridgewood-3?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=oVlDDiM3PL73ri3sFTSNBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'OMG, I am still thinking about the size of that naan!\n\nMy friend and I stopped at Delhi Accent for lunch. We ordered vegetable samosas, chicken tikka...', 'rating': 4, 'time_created': '2022-06-04 20:51:05', 'user': {'id': 'iOkjkhOvRSDKt0bTcbfSQw', 'profile_url': 'https://www.yelp.com/user_details?userid=iOkjkhOvRSDKt0bTcbfSQw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/qlWNXvHE8mejriMgI_1XMQ/o.jpg', 'name': 'Wen Na Z.'}}"
28,"{'id': '7EHkfhQ2FwM-o_4OEQ-wpw', 'url': 'https://www.yelp.com/biz/bukhara-grill-indian-spice-rave-ridgewood-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=7EHkfhQ2FwM-o_4OEQ-wpw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Visiting friends for my birthday. It was a lovely June evening so we did takeout from here to enjoy a poolside patio evening. \n\nWe had many tasty dishes we...', 'rating': 5, 'time_created': '2024-06-11 03:53:13', 'user': {'id': 'd-4Diz5jY05LPUE0mCBXlA', 'profile_url': 'https://www.yelp.com/user_details?userid=d-4Diz5jY05LPUE0mCBXlA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/A6xHgpfVshUE2vidh66-Zg/o.jpg', 'name': 'Van V.'}}","{'id': 'u_zRYXthOCl-3V6t5gOUWw', 'url': 'https://www.yelp.com/biz/bukhara-grill-indian-spice-rave-ridgewood-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=u_zRYXthOCl-3V6t5gOUWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Bukhara Grill is delicious little spot. The handi chicken biryani presentation and taste were on point. THE NAAN IS HUGE! We also ordered Lamb vindaloo...', 'rating': 5, 'time_created': '2024-09-13 18:51:38', 'user': {'id': 'oLh7I0ZzXBH424hukExdEw', 'profile_url': 'https://www.yelp.com/user_details?userid=oLh7I0ZzXBH424hukExdEw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/7XMvPRTqjujXhU_QQa8soA/o.jpg', 'name': 'Samantha Y.'}}","{'id': 'KVxwfodLH3CplVVTzJcXfQ', 'url': 'https://www.yelp.com/biz/bukhara-grill-indian-spice-rave-ridgewood-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=KVxwfodLH3CplVVTzJcXfQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Bukhara popped up on my Tiktok feed and was curious to try them out. We booked the first reservation for dinner. Awkward since no one else was in the...', 'rating': 4, 'time_created': '2024-04-27 10:43:19', 'user': {'id': 'O6wr5k3aemZ8IJ-WcQFfVA', 'profile_url': 'https://www.yelp.com/user_details?userid=O6wr5k3aemZ8IJ-WcQFfVA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/KqJLrv4T0UovnlzFz_6j6A/o.jpg', 'name': 'Andrew M.'}}"
29,"{'id': 'mAAVoYc-kVraNFWJnDOacw', 'url': 'https://www.yelp.com/biz/taste-of-india-teaneck-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=mAAVoYc-kVraNFWJnDOacw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Truly I cannot recommend this place enough. The food is absolutely delicious. Some of the most flavorful food I have ever had. \n\nWe got-- appetizer sampler...', 'rating': 5, 'time_created': '2023-06-04 10:52:20', 'user': {'id': 'iRrt1Wj5k5v7e_bM-4kJJg', 'profile_url': 'https://www.yelp.com/user_details?userid=iRrt1Wj5k5v7e_bM-4kJJg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/USslJbrDjD9LoIXGpOIYfw/o.jpg', 'name': 'Erin S.'}}","{'id': 'NShYwIpajq7Hi6f2J_AGSw', 'url': 'https://www.yelp.com/biz/taste-of-india-teaneck-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=NShYwIpajq7Hi6f2J_AGSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'For anyone who is not from India, this is definitely not the ""Taste"" of India..! I just can\'t understand how this place has 4+ ratings. Have ordered...', 'rating': 3, 'time_created': '2022-12-27 20:55:37', 'user': {'id': 'IxgH4UgNRiEEGpkAI1hW3A', 'profile_url': 'https://www.yelp.com/user_details?userid=IxgH4UgNRiEEGpkAI1hW3A', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/HJ6PjEagnsZraZrPLf2lOg/o.jpg', 'name': 'Hemalatha K.'}}","{'id': 'JNvpvsg0mg4lxjGQkTPXBg', 'url': 'https://www.yelp.com/biz/taste-of-india-teaneck-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=JNvpvsg0mg4lxjGQkTPXBg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'The dishes were missing sauces, and the naan bread taste old and stale. This was the first time I ordered from them. Very Dissappointed', 'rating': 1, 'time_created': '2023-09-07 16:56:36', 'user': {'id': '0bMg8LGEZBNidRHikM11Bg', 'profile_url': 'https://www.yelp.com/user_details?userid=0bMg8LGEZBNidRHikM11Bg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/pswl0Lysb7x8GGRTeMoV9A/o.jpg', 'name': 'Crystal O.'}}"
30,"{'id': '-gXjWgE1EhvNPN_J2Ge29Q', 'url': 'https://www.yelp.com/biz/bombay-hut-waldwick?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=-gXjWgE1EhvNPN_J2Ge29Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Bombay Hut in Waldwick, NJ. This take out/delivery Indian restaurant is special! Everything is made to order and you can smell the delish Indian flavors...', 'rating': 5, 'time_created': '2024-11-16 14:23:25', 'user': {'id': 'mxLJk9YiZwMU3axJMeQaZw', 'profile_url': 'https://www.yelp.com/user_details?userid=mxLJk9YiZwMU3axJMeQaZw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/zUpu1i8WeCuLhEtFd5jOKA/o.jpg', 'name': 'Lauren S.'}}","{'id': 'ySaVbsaS5vdsaeYdOUNjqw', 'url': 'https://www.yelp.com/biz/bombay-hut-waldwick?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=ySaVbsaS5vdsaeYdOUNjqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""Great takeout only Indian in Bergen county. Food was delicious. First time having indo-Chinese and it did not disappoint. Try the avocado shake, it's amazing!"", 'rating': 5, 'time_created': '2024-09-12 08:43:44', 'user': {'id': 'iOm87mYOhozdeYDyxuIugw', 'profile_url': 'https://www.yelp.com/user_details?userid=iOm87mYOhozdeYDyxuIugw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/q-lVTUdnClppQ-QQql-BFg/o.jpg', 'name': 'Stacey H.'}}","{'id': 'O_s5ULchxiX51cCCsJvcew', 'url': 'https://www.yelp.com/biz/bombay-hut-waldwick?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=O_s5ULchxiX51cCCsJvcew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Man i really like this place.  So why the 3 stars?\n\nIn 2021, 2 chicken tikka masalas were $26\nIn 2022, 2 chicken tikka masalas were $29\nIn 2024, today, 2...', 'rating': 3, 'time_created': '2024-02-14 16:54:41', 'user': {'id': 'bGHmXJyZ_wRSGrIgrBeqrQ', 'profile_url': 'https://www.yelp.com/user_details?userid=bGHmXJyZ_wRSGrIgrBeqrQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/OPUmRDAWfwhspMLvbk5NWQ/o.jpg', 'name': 'Parker G.'}}"
31,"{'id': 'i-wR5r_2JyR0ZBrolkDFWQ', 'url': 'https://www.yelp.com/biz/mantra-paramus-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=i-wR5r_2JyR0ZBrolkDFWQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Wow this place is a hidden gem! Located on route 4 in Paramus, Mantra is such a classy chic Indian restaurant that has delicious food and a great vibe. Our...', 'rating': 5, 'time_created': '2024-06-28 04:27:09', 'user': {'id': 'mxLJk9YiZwMU3axJMeQaZw', 'profile_url': 'https://www.yelp.com/user_details?userid=mxLJk9YiZwMU3axJMeQaZw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/zUpu1i8WeCuLhEtFd5jOKA/o.jpg', 'name': 'Lauren S.'}}","{'id': '8lvmLIiaH95Qdf2ryLYhCg', 'url': 'https://www.yelp.com/biz/mantra-paramus-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=8lvmLIiaH95Qdf2ryLYhCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'This place has excellent service however seemed way too pricey for the portions of food given compared to other nearby Indian restaurants. \n\nHowever the...', 'rating': 3, 'time_created': '2023-11-14 05:46:42', 'user': {'id': 'hcy3FqI2GCK_TGAaml_Hpg', 'profile_url': 'https://www.yelp.com/user_details?userid=hcy3FqI2GCK_TGAaml_Hpg', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/tcmHa-mwCC9CaOtOG1ZO4A/o.jpg', 'name': 'Amit P.'}}","{'id': 'N9N3NhzQX_XFjaT9DNQ14Q', 'url': 'https://www.yelp.com/biz/mantra-paramus-2?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=N9N3NhzQX_XFjaT9DNQ14Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Have passed through this restaurant many times and thought of having lunch here , looking at google reviews . I always thought mantra was very expensive and...', 'rating': 4, 'time_created': '2023-05-16 16:37:21', 'user': {'id': 'e5YTRXKFOdjYpUqpM7NotA', 'profile_url': 'https://www.yelp.com/user_details?userid=e5YTRXKFOdjYpUqpM7NotA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/_SXWYjO4Ozvq8egIxY1sBg/o.jpg', 'name': 'Raj S.'}}"
32,"{'id': 'pyQhs9G3q5peaCooitEqIw', 'url': 'https://www.yelp.com/biz/classic-nirala-restaurant-elmwood-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=pyQhs9G3q5peaCooitEqIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I had a fantastic dining experience at nirala. The food was flavorful and beautifully presented, with the steak being a standout. The service was...', 'rating': 5, 'time_created': '2024-08-31 13:16:55', 'user': {'id': '2fvX4Sfrvt4b88qO53rGng', 'profile_url': 'https://www.yelp.com/user_details?userid=2fvX4Sfrvt4b88qO53rGng', 'image_url': None, 'name': 'Zainab S.'}}","{'id': 'I9CuLrBouEUMBmKUPPlCxA', 'url': 'https://www.yelp.com/biz/classic-nirala-restaurant-elmwood-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=I9CuLrBouEUMBmKUPPlCxA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'True authentic made to order Pakistani food. Goat anything is fabulous, always tender and full of flavor! Spice levels are customizable! They have a great...', 'rating': 4, 'time_created': '2024-09-22 16:34:49', 'user': {'id': 'OpmOwDm1yT3zXVpyXsnkNQ', 'profile_url': 'https://www.yelp.com/user_details?userid=OpmOwDm1yT3zXVpyXsnkNQ', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/5xlCzQ3PvR9dbdSyaMh5Hg/o.jpg', 'name': 'Julie P.'}}","{'id': 'uKlp8c4eQH80f5f-fwsr6Q', 'url': 'https://www.yelp.com/biz/classic-nirala-restaurant-elmwood-park?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=uKlp8c4eQH80f5f-fwsr6Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Must try!  Pakistani food\n\nOmar and Joe were friendly folks.\nThe space is very plain, but who cares!\n\nWe did take out one day, and everything was delicious!...', 'rating': 5, 'time_created': '2023-06-14 19:06:50', 'user': {'id': 'eiY2A2a90grgAxNpEEfqEw', 'profile_url': 'https://www.yelp.com/user_details?userid=eiY2A2a90grgAxNpEEfqEw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/tsQiIJo3pV71E_tF-OrYug/o.jpg', 'name': 'Oi W.'}}"
33,"{'id': 'YSv4kTGOficGXHrPg-2mmw', 'url': 'https://www.yelp.com/biz/spicy-bytes-east-rutherford?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=YSv4kTGOficGXHrPg-2mmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Spicy Bytes in East Rutherford is a hidden gem for Indo-Chinese food lovers! The flavors are absolutely spot-on, with just the right balance of heat,...', 'rating': 5, 'time_created': '2024-11-26 12:29:20', 'user': {'id': 'RrS5x0TNO3_16R-VEcP3JA', 'profile_url': 'https://www.yelp.com/user_details?userid=RrS5x0TNO3_16R-VEcP3JA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/48jvFYxn8dQnfie_qtWcMA/o.jpg', 'name': 'Emily C.'}}","{'id': 'Z7M9TY7S7hI6ud5HtD1whw', 'url': 'https://www.yelp.com/biz/spicy-bytes-east-rutherford?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=Z7M9TY7S7hI6ud5HtD1whw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""6/24/24\n\nLooks like it used to be a pizzeria or Italian restaurant as the mural is still up.\n\nIt's a small corner place.  And because it's a corner place..."", 'rating': 3, 'time_created': '2024-07-13 00:19:45', 'user': {'id': 'eiY2A2a90grgAxNpEEfqEw', 'profile_url': 'https://www.yelp.com/user_details?userid=eiY2A2a90grgAxNpEEfqEw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/tsQiIJo3pV71E_tF-OrYug/o.jpg', 'name': 'Oi W.'}}","{'id': 'VxjSOkV7oGu62Hs9Z9Z6EQ', 'url': 'https://www.yelp.com/biz/spicy-bytes-east-rutherford?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=VxjSOkV7oGu62Hs9Z9Z6EQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'I remember when this place was a pizzeria and then it turned into this place, honestly so happy that another great place took over the location! My...', 'rating': 5, 'time_created': '2024-11-02 15:51:40', 'user': {'id': 'hrbzAEhz-uS9UqxiQN4EHQ', 'profile_url': 'https://www.yelp.com/user_details?userid=hrbzAEhz-uS9UqxiQN4EHQ', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/aLJm732-6jYXMqLn8rjeXA/o.jpg', 'name': 'Katherine F.'}}"
34,"{'id': 'W2lvO8gDr30wZwUG3AFN8w', 'url': 'https://www.yelp.com/biz/woodlands-cafe-garfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=W2lvO8gDr30wZwUG3AFN8w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Amazing food and great food!\nAbsolutely recommend coming here!\nThe service was splended!', 'rating': 5, 'time_created': '2024-05-26 18:53:35', 'user': {'id': 'H8Mynbyjz9ITGbPT5denHg', 'profile_url': 'https://www.yelp.com/user_details?userid=H8Mynbyjz9ITGbPT5denHg', 'image_url': None, 'name': 'Bhavika M.'}}","{'id': '4fqapoyxMuD4AqpEQdSj3Q', 'url': 'https://www.yelp.com/biz/woodlands-cafe-garfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=4fqapoyxMuD4AqpEQdSj3Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': ""Food and service are wonderful! The dosas are made quickly to order and flavorful! Prices are also very reasonable, and it's a great equivalent to JC. The..."", 'rating': 5, 'time_created': '2024-11-18 04:23:06', 'user': {'id': '03KKjUD0RrqtuzeAlE4cNg', 'profile_url': 'https://www.yelp.com/user_details?userid=03KKjUD0RrqtuzeAlE4cNg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Rib7wu6p-pRfDzbs5GTC9w/o.jpg', 'name': 'Tina C.'}}","{'id': 'DM4RTqwwkj5kotz1him9yQ', 'url': 'https://www.yelp.com/biz/woodlands-cafe-garfield?adjust_creative=istl9jgw2i0Hp64EIdomvQ&hrid=DM4RTqwwkj5kotz1him9yQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=istl9jgw2i0Hp64EIdomvQ', 'text': 'Continues to be my favorite south Indian food. Their idli and dosas are always great. The sambar and chutney is on point. \nFood comes quick. Definitely a winner', 'rating': 5, 'time_created': '2024-11-15 19:50:46', 'user': {'id': 'W3o61WWDdvFXc0LURM1L7g', 'profile_url': 'https://www.yelp.com/user_details?userid=W3o61WWDdvFXc0LURM1L7g', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/DZmTflnHeQKqgZrJj79yNw/o.jpg', 'name': 'Amit K.'}}"
